NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2390067,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,1283.31,ARS,0.01,6207,02/06/2016,,83084085,10,02/05/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2424978,,1,,,,10,10.63,,0.01,4915208454,02/05/2016,,,1,8059R00160193,,,,907655810,4508A00083754,ZF2,02/05/2016,,,1,10,10.63,,,0.01
2390067,20,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,1283.31,ARS,0.01,6207,02/06/2016,,83084085,20,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2424978,,1,,,,5.4,5.87,,0.01,4915208454,02/05/2016,,,1,8059R00160193,,,,907655810,4508A00083754,ZF2,02/05/2016,,,1,5.4,5.87,,,0.01
2390068,10,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,735.1,ARS,0.01,6207,02/10/2016,,83084086,10,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2424978,,1,,,,5.4,5.87,,0.01,4915208455,02/05/2016,,,1,8059R00160194,,,,907655805,4508A00083749,ZF2,02/05/2016,,,1,5.4,5.87,,,0.01
2390069,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,509.45,ARS,0.02,6207,02/06/2016,,83084087,10,02/05/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2424978,,1,,,,15,15.79,,0.02,4915208457,02/05/2016,,,1,8059R00160195,,,,907655803,4508A00083747,ZF2,02/05/2016,,,1,15,15.79,,,0.02
2390070,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,6662.93,ARS,0.05,6203,02/10/2016,,83084088,10,02/05/2016,,,6203,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2425554,,3,,,,36,37.95,,0.05,4915212282,02/05/2016,,,3,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,3,36,37.95,,,0.05
2390070,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,6662.93,ARS,0.02,6203,02/10/2016,,83084088,20,02/05/2016,,,6203,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2425554,,1,,,,12,12.76,,0.02,4915212282,02/05/2016,,,1,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390070,30,110A31091,CORTE TRADICIONAL 12X720G,,,6,CS,51.84,55.56,,6662.93,ARS,0.07,6203,02/10/2016,,83084088,30,02/05/2016,,,6203,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,6,2425554,,6,,,,51.84,55.56,,0.07,4915212282,02/05/2016,,,6,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,6,51.84,55.56,,,0.07
2390070,40,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,6662.93,ARS,0.02,6203,02/10/2016,,83084088,40,02/05/2016,,,6203,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2425554,,1,,,,8.64,9.27,,0.02,4915212282,02/05/2016,,,1,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,1,8.64,9.27,,,0.02
2390070,50,110A27631,NOISETTE 18X500G,,,3,CS,27,28.8,,6662.93,ARS,0.04,6203,02/10/2016,,83084088,50,02/05/2016,,,6203,C,,,,,110A27631,NOISETTE 18X500G,,,3,2425554,,3,,,,27,28.8,,0.04,4915212282,02/05/2016,,,3,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,3,27,28.8,,,0.04
2390070,60,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25.36,,6662.93,ARS,0.03,6203,02/10/2016,,83084088,60,02/05/2016,,,6203,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,2425554,,2,,,,24,25.36,,0.03,4915212282,02/05/2016,,,2,8162R00002244,,,,907655977,4505A00001416,ZF2,02/05/2016,,,2,24,25.36,,,0.03
2390071,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,1058.77,ARS,0.02,6207,02/10/2016,,83084089,10,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2424978,,1,,,,12,12.65,,0.02,4915208458,02/05/2016,,,1,8059R00160196,,,,907655775,4508A00083721,ZF2,02/05/2016,,,1,12,12.65,,,0.02
2390071,20,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,1058.77,ARS,0.02,6207,02/10/2016,,83084089,20,02/05/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2424978,,2,,,,17.28,18.52,,0.02,4915208458,02/05/2016,,,2,8059R00160196,,,,907655775,4508A00083721,ZF2,02/05/2016,,,2,17.28,18.52,,,0.02
2390072,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,4583.66,ARS,0.02,6207,02/10/2016,,83084090,10,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2424978,,1,,,,12,12.65,,0.02,4915209620,02/05/2016,,,1,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,1,12,12.65,,,0.02
2390072,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,4583.66,ARS,0.02,6207,02/10/2016,,83084090,20,02/05/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2424978,,1,,,,12,12.76,,0.02,4915209620,02/05/2016,,,1,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390072,30,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25.92,27.78,,4583.66,ARS,0.03,6207,02/10/2016,,83084090,30,02/05/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,2424978,,3,,,,25.92,27.78,,0.03,4915209620,02/05/2016,,,3,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,3,25.92,27.78,,,0.03
2390072,50,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,4583.66,ARS,0.01,6207,02/10/2016,,83084090,50,02/05/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2424978,,1,,,,9,9.6,,0.01,4915209620,02/05/2016,,,1,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,1,9,9.6,,,0.01
2390072,60,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,4583.66,ARS,0.01,6207,02/10/2016,,83084090,60,02/05/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2424978,,1,,,,7.2,7.82,,0.01,4915209620,02/05/2016,,,1,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,1,7.2,7.82,,,0.01
2390072,70,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,4583.66,ARS,0.01,6207,02/10/2016,,83084090,70,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2424978,,1,,,,5.4,5.87,,0.01,4915209620,02/05/2016,,,1,8059R00160273,,,,907655796,4508A00083742,ZF2,02/05/2016,,,1,5.4,5.87,,,0.01
2390073,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,911.69,ARS,0.02,6210,02/06/2016,,83084091,10,02/05/2016,,,6210,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2425601,,1,,,,12,12.76,,0.02,4915212443,02/05/2016,,,1,1160R00007890,,,,907656014,4510A00003371,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390073,20,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,911.69,ARS,0.02,6210,02/06/2016,,83084091,20,02/05/2016,,,6210,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2425601,,1,,,,8.64,9.27,,0.02,4915212443,02/05/2016,,,1,1160R00007890,,,,907656014,4510A00003371,ZF2,02/05/2016,,,1,8.64,9.27,,,0.02
2390074,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,548.21,ARS,0.01,6207,02/06/2016,,83084092,10,02/05/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2424978,,1,,,,10,10.63,,0.01,4915208460,02/05/2016,,,1,8059R00160197,,,,907655778,4508A00083724,ZF2,02/05/2016,,,1,10,10.63,,,0.01
2390075,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,1422.03,ARS,0.02,6245,02/06/2016,,83084093,10,02/05/2016,,,6245,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2425245,,1,,,,12,12.76,,0.02,4915210736,02/05/2016,,,1,8094R00005802,,,,907655895,4514A00005356,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390075,20,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25.92,27.78,,1422.03,ARS,0.03,6245,02/06/2016,,83084093,20,02/05/2016,,,6245,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,2425245,,3,,,,25.92,27.78,,0.03,4915210736,02/05/2016,,,3,8094R00005802,,,,907655895,4514A00005356,ZF2,02/05/2016,,,3,25.92,27.78,,,0.03
2390076,10,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,1816.3,ARS,0.03,6207,02/10/2016,,83084094,10,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2424979,,2,,,,24,25.3,,0.03,4915209623,02/05/2016,,,2,8059R00160274,,,,907655787,4508A00083733,ZF2,02/05/2016,,,2,24,25.3,,,0.03
2390076,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,1816.3,ARS,0.02,6207,02/10/2016,,83084094,20,02/05/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2424979,,1,,,,12,12.76,,0.02,4915209623,02/05/2016,,,1,8059R00160274,,,,907655787,4508A00083733,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390078,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5.18,5.58,,3188.85,ARS,0.02,6207,02/06/2016,,83084095,10,02/05/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2424979,,1,,,,5.18,5.58,,0.02,4915208462,02/05/2016,,,1,8059R00160198,,,,907655846,4508A00083790,ZF2,02/05/2016,,,1,5.18,5.58,,,0.02
2390078,20,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,3188.85,ARS,0.02,6207,02/06/2016,,83084095,20,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2424979,,1,,,,6.8,7.48,,0.02,4915208462,02/05/2016,,,1,8059R00160198,,,,907655846,4508A00083790,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390078,30,121MZ2121,MOZZARELLA 5X940G,,,3,CS,14.1,16.8,,3188.85,ARS,0.04,6207,02/06/2016,,83084095,30,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,3,2424979,,3,,,,14.1,16.8,,0.04,4915208462,02/05/2016,,,3,8059R00160198,,,,907655846,4508A00083790,ZF2,02/05/2016,,,3,14.1,16.8,,,0.04
2390079,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,465.15,ARS,0.02,6207,02/10/2016,,83084096,10,02/05/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2424979,,1,,,,12,12.76,,0.02,4915208463,02/05/2016,,,1,8059R00160199,,,,907655804,4508A00083748,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390080,10,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,3784.22,ARS,0.03,6207,02/06/2016,,83084097,10,02/05/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2424979,,1,,,,7.98,9.42,,0.03,4915208464,02/05/2016,,,1,8059R00160200,,,,907655858,4508A00083802,ZF2,02/05/2016,,,1,7.98,9.42,,,0.03
2390080,20,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,3784.22,ARS,0.02,6207,02/06/2016,,83084097,20,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2424979,,1,,,,4.44,5.34,,0.02,4915208464,02/05/2016,,,1,8059R00160200,,,,907655858,4508A00083802,ZF2,02/05/2016,,,1,4.44,5.34,,,0.02
2390080,30,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9.4,11.69,,3784.22,ARS,0.03,6207,02/06/2016,,83084097,30,02/05/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,2424979,,2,,,,9.4,11.69,,0.03,4915208464,02/05/2016,,,2,8059R00160200,,,,907655858,4508A00083802,ZF2,02/05/2016,,,2,9.4,11.69,,,0.03
2390080,40,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,3784.22,ARS,0.03,6207,02/06/2016,,83084097,40,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2424979,,2,,,,9.4,11.2,,0.03,4915208464,02/05/2016,,,2,8059R00160200,,,,907655858,4508A00083802,ZF2,02/05/2016,,,2,9.4,11.2,,,0.03
2390081,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,3283.66,ARS,0.02,6245,02/06/2016,,83084098,10,02/05/2016,,,6245,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2425245,,1,,,,6.8,7.48,,0.02,4915210757,02/05/2016,,,1,8094R00005803,,,,907655896,4514A00005357,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390081,20,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,3283.66,ARS,0.01,6245,02/06/2016,,83084098,20,02/05/2016,,,6245,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,2425245,,1,,,,5.3,6.445,,0.01,4915210757,02/05/2016,,,1,8094R00005803,,,,907655896,4514A00005357,ZF2,02/05/2016,,,1,5.3,6.445,,,0.01
2390081,30,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,3283.66,ARS,0.02,6245,02/06/2016,,83084098,30,02/05/2016,,,6245,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2425245,,1,,,,4.44,5.34,,0.02,4915210757,02/05/2016,,,1,8094R00005803,,,,907655896,4514A00005357,ZF2,02/05/2016,,,1,4.44,5.34,,,0.02
2390081,40,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,3283.66,ARS,0.01,6245,02/06/2016,,83084098,40,02/05/2016,,,6245,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2425245,,1,,,,4.7,5.845,,0.01,4915210757,02/05/2016,,,1,8094R00005803,,,,907655896,4514A00005357,ZF2,02/05/2016,,,1,4.7,5.845,,,0.01
2390081,50,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,3283.66,ARS,0.01,6245,02/06/2016,,83084098,50,02/05/2016,,,6245,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2425245,,1,,,,4.7,5.6,,0.01,4915210757,02/05/2016,,,1,8094R00005803,,,,907655896,4514A00005357,ZF2,02/05/2016,,,1,4.7,5.6,,,0.01
2390082,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,465.15,ARS,0.02,6207,02/10/2016,,83084099,10,02/05/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2424979,,1,,,,12,12.76,,0.02,4915208465,02/05/2016,,,1,8059R00160201,,,,907655811,4508A00083755,ZF2,02/05/2016,,,1,12,12.76,,,0.02
2390083,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5.18,5.58,,3207.1,ARS,0.02,6207,02/06/2016,,83084100,10,02/05/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2424979,,1,,,,5.18,5.58,,0.02,4915208466,02/05/2016,,,1,8059R00160202,,,,907655793,4508A00083739,ZF2,02/05/2016,,,1,5.18,5.58,,,0.02
2390083,20,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,3207.1,ARS,0.02,6207,02/06/2016,,83084100,20,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2424979,,1,,,,4.44,5.34,,0.02,4915208466,02/05/2016,,,1,8059R00160202,,,,907655793,4508A00083739,ZF2,02/05/2016,,,1,4.44,5.34,,,0.02
2390083,30,121MZ2121,MOZZARELLA 5X940G,,,3,CS,14.1,16.8,,3207.1,ARS,0.04,6207,02/06/2016,,83084100,30,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,3,2424979,,3,,,,14.1,16.8,,0.04,4915208466,02/05/2016,,,3,8059R00160202,,,,907655793,4508A00083739,ZF2,02/05/2016,,,3,14.1,16.8,,,0.04
2390084,10,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,3129.17,ARS,0.01,6207,02/06/2016,,83084101,10,02/05/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,2424979,,1,,,,5.3,6.445,,0.01,4915208478,02/05/2016,,,1,8059R00160203,,,,907655791,4508A00083737,ZF2,02/05/2016,,,1,5.3,6.445,,,0.01
2390084,20,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,3129.17,ARS,0.02,6207,02/06/2016,,83084101,20,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2424979,,1,,,,4.44,5.34,,0.02,4915208478,02/05/2016,,,1,8059R00160203,,,,907655791,4508A00083737,ZF2,02/05/2016,,,1,4.44,5.34,,,0.02
2390084,30,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,3129.17,ARS,0.01,6207,02/06/2016,,83084101,30,02/05/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2424979,,1,,,,4.7,5.845,,0.01,4915208478,02/05/2016,,,1,8059R00160203,,,,907655791,4508A00083737,ZF2,02/05/2016,,,1,4.7,5.845,,,0.01
2390084,40,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,3129.17,ARS,0.03,6207,02/06/2016,,83084101,40,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2424979,,2,,,,9.4,11.2,,0.03,4915208478,02/05/2016,,,2,8059R00160203,,,,907655791,4508A00083737,ZF2,02/05/2016,,,2,9.4,11.2,,,0.03
2390085,10,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,1101.42,ARS,0.03,6207,02/06/2016,,83084102,10,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2424979,,2,,,,9.4,11.2,,0.03,4915208479,02/05/2016,,,2,8059R00160204,,,,907655794,4508A00083740,ZF2,02/05/2016,,,2,9.4,11.2,,,0.03
2390086,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,723.45,ARS,0.02,6207,02/06/2016,,83084103,10,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2424979,,1,,,,4.44,5.34,,0.02,4915208480,02/05/2016,,,1,8059R00160205,,,,907655834,4508A00083778,ZF2,02/05/2016,,,1,4.44,5.34,,,0.02
2390088,10,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5.7,6.93,,869.54,ARS,0.02,6210,02/06/2016,,83084104,10,02/05/2016,,,6210,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,2425601,,1,,,,5.7,6.93,,0.02,4915212444,02/05/2016,,,1,1160R00007891,,,,907656009,4510A00003366,ZF2,02/05/2016,,,1,5.7,6.93,,,0.02
2390089,10,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,799.97,ARS,0.03,6207,02/06/2016,,83084105,10,02/05/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2424979,,1,,,,7.98,9.42,,0.03,4915208481,02/05/2016,,,1,8059R00160206,,,,907655863,4508A00083807,ZF2,02/05/2016,,,1,7.98,9.42,,,0.03
2390090,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,550.71,ARS,0.01,6207,02/10/2016,,83084106,10,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2424979,,1,,,,4.7,5.6,,0.01,4915208482,02/05/2016,,,1,8059R00160207,,,,907655829,4508A00083773,ZF2,02/05/2016,,,1,4.7,5.6,,,0.01
2390091,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,1420.25,ARS,0.01,6207,02/06/2016,,83084107,10,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2424979,,1,,,,4.7,5.6,,0.01,4915209191,02/05/2016,,,1,8059R00160258,,,,907655832,4508A00083776,ZF2,02/05/2016,,,1,4.7,5.6,,,0.01
2390091,20,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,1420.25,ARS,0.01,6207,02/06/2016,,83084107,20,02/05/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2424979,,1,,,,5.2,6.345,,0.01,4915209191,02/05/2016,,,1,8059R00160258,,,,907655832,4508A00083776,ZF2,02/05/2016,,,1,5.2,6.345,,,0.01
2390092,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,1449.23,ARS,0.01,6210,02/06/2016,,83084108,10,02/05/2016,,,6210,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2425601,,1,,,,4.7,5.845,,0.01,4915212445,02/05/2016,,,1,1160R00007892,,,,907656011,4510A00003368,ZF2,02/05/2016,,,1,4.7,5.845,,,0.01
2390092,20,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,1449.23,ARS,0.01,6210,02/06/2016,,83084108,20,02/05/2016,,,6210,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2425601,,1,,,,5.2,6.345,,0.01,4915212445,02/05/2016,,,1,1160R00007892,,,,907656011,4510A00003368,ZF2,02/05/2016,,,1,5.2,6.345,,,0.01
2390093,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,550.71,ARS,0.01,6207,02/10/2016,,83084109,10,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2424979,,1,,,,4.7,5.6,,0.01,4915208483,02/05/2016,,,1,8059R00160208,,,,907655857,4508A00083801,ZF2,02/05/2016,,,1,4.7,5.6,,,0.01
2390094,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5.18,5.58,,831.52,ARS,0.02,6207,02/10/2016,,83084110,10,02/05/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2424979,,1,,,,5.18,5.58,,0.02,4915208484,02/05/2016,,,1,8059R00160209,,,,907655865,4508A00083809,ZF2,02/05/2016,,,1,5.18,5.58,,,0.02
2390095,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,550.71,ARS,0.01,6207,02/06/2016,,83084111,10,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2424863,,1,,,,4.7,5.6,,0.01,4915207963,02/05/2016,,,1,8059R00160142,,,,907655723,4508A00083682,ZF2,02/05/2016,,,1,4.7,5.6,,,0.01
2390096,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,1806.62,ARS,0.02,6207,02/10/2016,,83084112,10,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2424979,,1,,,,6.8,7.48,,0.02,4915208485,02/05/2016,,,1,8059R00160210,,,,907655860,4508A00083804,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390096,20,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,1806.62,ARS,0.03,6207,02/10/2016,,83084112,20,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2424979,,2,,,,9.4,11.2,,0.03,4915208485,02/05/2016,,,2,8059R00160210,,,,907655860,4508A00083804,ZF2,02/05/2016,,,2,9.4,11.2,,,0.03
2390097,10,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,724.61,ARS,0.01,6245,02/06/2016,,83084113,10,02/05/2016,,,6245,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,2425245,,1,,,,5.3,6.445,,0.01,4915210758,02/05/2016,,,1,8094R00005804,,,,907655898,4514A00005359,ZF2,02/05/2016,,,1,5.3,6.445,,,0.01
2390098,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,2,CS,10.36,11.16,,5467.27,ARS,0.04,6207,02/06/2016,,83084114,10,02/05/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,2,2424979,,2,,,,10.36,11.16,,0.04,4915208486,02/05/2016,,,2,8059R00160211,,,,907655849,4508A00083793,ZF2,02/05/2016,,,2,10.36,11.16,,,0.04
2390098,20,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,5467.27,ARS,0.02,6207,02/06/2016,,83084114,20,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2424979,,1,,,,6.8,7.48,,0.02,4915208486,02/05/2016,,,1,8059R00160211,,,,907655849,4508A00083793,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390098,30,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,5467.27,ARS,0.04,6207,02/06/2016,,83084114,30,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2424979,,2,,,,8.88,10.68,,0.04,4915208486,02/05/2016,,,2,8059R00160211,,,,907655849,4508A00083793,ZF2,02/05/2016,,,2,8.88,10.68,,,0.04
